numero;seq;rotulo
00004254420138240061;50000;OIG
00021644020128240141;50001;OIG
00143714120128240054;50001;OIG
00002370220138240045;50001;OIG
08003973120128240141;50002;OIG
00020494820138240023;50001;OIG
00014280920078240008;50000;OIG
00220780820128240039;50000;OIG
00003016120138240061;50000;OIG
00137799420128240054;50003;OIG
00000404520138240078;50000;OIG
00135243920128240054;50001;OIG
00135243920128240054;50002;OIG
00054774720098240033;50003;OIG
00138076220128240054;50002;OIG
00138076220128240054;50001;OIG
05001193520138240023;50002;OIG
05015763920128240023;50002;OIG
05026477620128240023;50002;OIG
00146060820128240054;50000;OIG
05023372520128240038;50000;OIG
05018774420128240036;50000;OIG
00003110820138240061;50002;OIG
00146104520128240054;50000;OIG
00003932020138240035;50000;OIG
00065977420078240008;50000;OIG
00224525420118240008;50000;OIG
05004894220128240025;50000;OIG
00705326720128240023;50003;OIG
00537024920108240038;50000;OIG
00238054520158240023;50001;OIG
00715295020128240023;50001;OIG
00703914820128240023;50001;OIG
00137478920128240054;50001;OIG
00137478920128240054;50002;OIG
00138708720128240054;50001;OIG
00138708720128240054;50002;OIG
05000754220118240037;50000;OIG
00143064620128240054;50001;OIG
00006627320168240061;50001;OIG
00053496620068240054;50006;OIG
00253370720128240008;50000;OIG
40051514020178240000;50002;OIG
00137982920078240005;50002;OIG
00190262520088240045;50002;OIG
05015451920128240023;50000;OIG
00228093420118240008;50000;OIG
00016593320138240038;50001;OIG
00289019120128240008;50000;OIG
00068520620118240036;50000;OIG
00006349120138240035;50001;OIG
00056689820088240010;50001;OIG
05001245720138240023;50000;OIG
00565313220128240038;50000;OIG
00130669620148240039;50001;OIG
00221863720128240039;50000;OIG
05000958520128240073;50001;OIG
00033743620128240074;50002;OIG
05025956220118240008;50000;OIG
00283865620128240008;50000;OIG
05005132320128240073;50000;OIG
00031128220138240064;50000;OIG
10108503320138240023;50001;OIG
00006241720088240037;50001;OIG
03187498920148240023;50000;OIG
00550806920128240038;50000;OIG
03308355820158240023;50000;OIG
03096514620158240023;50000;OIG
00552556320128240038;50000;OIG
00057144820128240010;50000;OIG
00561866620128240038;50000;OIG
00581612620128240038;50000;OIG
05040018420128240008;50000;OIG
00025213920128240070;50000;OIG
00577005420128240038;50000;OIG
00567123320128240038;50000;OIG
05000046220138240104;50000;OIG
00030998320138240064;50001;OIG
00154576420078240008;50001;OIG
00057852720108240008;50000;OIG
00045474520128240026;50000;OIG
00019629220138240023;50001;OIG
00791755320088240023;50004;OIG
00579075320128240038;50000;OIG
00221976620128240039;50000;OIG
00222669820128240039;50002;OIG
03037734320158240023;50000;OIG
00040580320118240039;50000;OIG
03118336820168240023;50000;OIG
00051043320058240008;50002;OIG
00031551920138240064;50000;OIG
00272430820078240008;50001;OIG
00000762620138240066;50000;OIG
00288187520128240008;50001;OIG
00110387220118240036;50000;OIG
00581119720128240038;50000;OIG
00566534520128240038;50001;OIG
05029699620128240023;50001;OIG
00210977620128240039;50002;OIG
00042593820128240078;50000;OIG
00285640520128240008;50000;OIG
00230559320128240008;50000;OIG
00224603120118240008;50000;OIG
00004063820138240061;50000;OIG
05029191820128240008;50006;OIG
05029191820128240008;50005;OIG
00579031620128240038;50001;OIG
00000893620068240077;50001;OIG
00144432820128240054;50002;OIG
00165152920128240008;50000;OIG
00219992920128240039;50001;OIG
00211271420128240039;50000;OIG
00289503520128240008;50000;OIG
00038041020138240023;50001;OIG
00235220920118240008;50001;OIG
00287840320128240008;50001;OIG
00039032820068240054;50003;OIG
00298821720088240023;50002;OIG
00567833520128240038;50000;OIG
00555839020128240038;50000;OIG
00001011520138240074;50000;OIG
05028380620118240008;50000;OIG
00298371920128240008;50000;OIG
00922894820078240038;50002;OIG
00581231420128240038;50000;OIG
00553750920128240038;50000;OIG
00571020320128240038;50000;OIG
00567357620128240038;50000;OIG
00006104720138240008;50000;OIG
00551932320128240038;50000;OIG
00247960820118240008;50000;OIG
00011607520108240031;50000;OIG
00550191420128240038;50000;OIG
00580382820128240038;50000;OIG
00028363020108240008;50000;OIG
08004016820128240141;50001;OIG
00011533720068240027;50001;OIG
00141860320128240054;50000;OIG
00284454420128240008;50000;OIG
00577273720128240038;50000;OIG
00024581420128240070;50000;OIG
00288351420128240008;50000;OIG
00288680420128240008;50000;OIG
00290638620128240008;50001;OIG
40073498420168240000;50001;OIG
08004432020128240141;50002;OIG
08004432020128240141;50001;OIG
00020950820128240141;50001;OIG
00020950820128240141;50002;OIG
00226829620118240008;50000;OIG
00241342020068240008;50002;OIG
00033743620128240074;50001;OIG
00007438920138240008;50001;OIG
00005256120138240008;50000;OIG
00547195220128240038;50000;OIG
03110545020158240023;50000;OIG
00155615620078240008;50001;OIG
00239613820128240023;50001;OIG
00563295520128240038;50000;OIG
00054522920078240025;50000;OIG
00008305220138240038;50000;OIG
00556063620128240038;50000;OIG
00547013120128240038;50000;OIG
03104391220148240018;50001;OIG
00653370920098240023;50002;OIG
00014441320068240035;50001;OIG
00012427220118240031;50000;OIG
00036943420118240038;50000;OIG
00283614320128240008;50001;OIG
00224473220118240008;50001;OIG
00148545420088240008;50000;OIG
00550650320128240038;50000;OIG
00024798720128240070;50001;OIG
00562308520128240038;50000;OIG
00547559420128240038;50000;OIG
00049512320138240039;50000;OIG
00569201720128240038;50000;OIG
00563477620128240038;50000;OIG
00013813820138240036;50000;OIG
00001827120138240006;50000;OIG
03021389020168240023;50000;OIG
03346968620148240023;50001;OIG
00155851120128240008;50001;OIG
00568275420128240038;50000;OIG
00040503720088240037;50001;OIG
00555925220128240038;50000;OIG
00213879120128240039;50000;OIG
00561892120128240038;50000;OIG
05000197420138240025;50000;OIG
00024572920128240070;50001;OIG
00024910420128240070;50001;OIG
00136893920088240018;50002;OIG
00550936820128240038;50000;OIG
00000873420138240073;50000;OIG
00045384920068240073;50000;OIG
00552348720128240038;50001;OIG
00015039820128240064;50000;OIG
03026908920158240023;50000;OIG
05002336520128240004;50000;OIG
03346968620148240023;50000;OIG
03191522420158240023;50000;OIG
00364890620058240038;50001;OIG
00220025320078240008;50001;OIG
00026844520118240008;50000;OIG
03000918020158240023;50000;OIG
00033743620128240074;50004;OIG
00291781020128240008;50000;OIG
05040096120128240008;50000;OIG
00552357220128240038;50000;OIG
00139193120128240054;50002;OIG
00056853120108240054;50000;OIG
00476495720078240038;50002;OIG
03252640920158240023;50000;OIG
03038132520158240023;50000;OIG
00015815820138240064;50000;OIG
00220633920128240039;50001;OIG
00220633920128240039;50002;OIG
00032628420068240007;50002;OIG
00565131120128240038;50000;OIG
00570527420128240038;50000;OIG
05018903020128240008;50000;OIG
05026784420128240008;50000;OIG
00554695420128240038;50000;OIG
00015832820138240064;50000;OIG
03342923520148240023;50001;OIG
00547350620128240038;50001;OIG
00289754820128240008;50000;OIG
00025249120128240070;50001;OIG
00290785520128240008;50000;OIG
00554816820128240038;50000;OIG
00545948420128240038;50000;OIG
00295315020128240008;50000;OIG
00550729220128240038;50002;OIG
00716256520128240023;50000;OIG
00570483720128240038;50000;OIG
01258224320078240023;50002;OIG
00283960320128240008;50000;OIG
00057051820088240078;50002;OIG
08004553420128240141;50004;OIG
00089511120118240080;50000;OIG
00293140720128240008;50001;OIG
00003812520138240061;50001;OIG
00007959220138240038;50000;OIG
00047607420068240054;50001;OIG
00114356020078240008;50002;OIG
00545722620128240038;50000;OIG
00114356020078240008;50001;OIG
00079513220108240008;50000;OIG
00061484720078240031;50001;OIG
05026597220118240008;50000;OIG
00000642020138240031;50000;OIG
00036613520128240062;50000;OIG
00032325520078240026;50000;OIG
00090437920098240008;50001;OIG
00031777720138240064;50000;OIG
40255352420178240000;50001;OIG
00024807220128240070;50001;OIG
00567808020128240038;50000;OIG
00252442020078240008;50001;OIG
00052416820128240008;50000;OIG
00576996920128240038;50000;OIG
00030895020128240104;50000;OIG
00553015220128240038;50000;OIG
00292959820128240008;50000;OIG
08004172220128240141;50001;OIG
00049541720088240018;50001;OIG
00922894820078240038;50003;OIG
00019309720088240141;50005;OIG
00005688420138240141;50001;OIG
00233238420118240008;50000;OIG
05027898020128240023;50000;OIG
00044994720078240031;50000;OIG
00139071720128240054;50002;OIG
00127302220118240064;50000;OIG
00217473220068240008;50001;OIG
00009186220138240015;50002;OIG
00000358620138240057;50000;OIG
00285632020128240008;50000;OIG
03187105820158240023;50000;OIG
00580504220128240038;50000;OIG
00009952120138240064;50000;OIG
00569323120128240038;50001;OIG
00563079420128240038;50000;OIG
00562671520128240038;50000;OIG
00549464220128240038;50001;OIG
00550763220128240038;50000;OIG
00021920620168240064;50001;OIG
00143902520118240008;50000;OIG
05015625520128240023;50001;OIG
05015625520128240023;50002;OIG
00068410820128240079;50000;OIG
00034468620138240074;50001;OIG
00549273620128240038;50000;OIG
00135622920118240008;50000;OIG
00717729120128240023;50001;OIG
00148897220128240008;50001;OIG
00022964920118240039;50000;OIG
00023980820058240031;50001;OIG
00580799220128240038;50000;OIG
00004038320138240061;50001;OIG
05035322720118240023;50000;OIG
00003760320138240061;50000;OIG
05001918220108240037;50000;OIG
00107071620138240038;50000;OIG
00553742420128240038;50001;OIG
05042036120128240008;50000;OIG
00015373920138240064;50000;OIG
00007622420138240064;50000;OIG
00144955820128240075;50000;OIG
01589556720158240000;50001;OIG
00440778820108240038;50001;OIG
00213592620128240039;50001;OIG
00221924420128240039;50001;OIG
00101045020108240004;50000;OIG
00546849220128240038;50000;OIG
00547117520128240038;50000;OIG
00546181520128240038;50000;OIG
00570518920128240038;50000;OIG
00024876420128240070;50001;OIG
03049642620158240023;50000;OIG
00579854720128240038;50000;OIG
00042610820128240078;50000;OIG
00070213620128240075;50000;OIG
00108375920128240064;50000;OIG
03134812020158240023;50000;OIG
00136893920088240018;50003;OIG
00363370220078240033;50001;OIG
00006303820138240008;50000;OIG
00568994120128240038;50000;OIG
00440365320128240038;50000;OIG
00562949520128240038;50000;OIG
00014009320088240141;50003;OIG
00289451320128240008;50000;OIG
00133858720128240054;50000;OIG
00148905720128240008;50000;OIG
10108503320138240023;50002;OIG
00570535920128240038;50000;OIG
00300078820128240008;50001;OIG
00031275120138240064;50000;OIG
00002346420138240007;50000;OIG
03138591020148240023;50003;OIG
00065706520118240036;50000;OIG
00084577820118240038;50000;OIG
00553092920128240038;50000;OIG
00525993620128240038;50000;OIG
00036385220128240042;50000;OIG
00224269720108240038;50000;OIG
00100132420118240036;50000;OIG
00147741020128240054;50001;OIG
00006087720138240008;50000;OIG
00221829720128240039;50000;OIG
00238480820078240008;50001;OIG
00138985520128240054;50002;OIG
00004133020138240061;50001;OIG
00018049620128240047;50001;OIG
00144920620128240075;50000;OIG
05017781620128240023;50002;OIG
03117262420168240023;50000;OIG
05000812320138240023;50000;OIG
00577351420128240038;50000;OIG
00552305020128240038;50000;OIG
00556427820128240038;50000;OIG
00581482720128240038;50000;OIG
00292465720128240008;50000;OIG
00234874920118240008;50000;OIG
08002068920138240063;50001;OIG
00024798720128240070;50002;OIG
00000962520138240031;50000;OIG
05004840220118240010;50001;OIG
00011570820078240070;50004;OIG
00029634620098240058;50003;OIG
00029634620098240058;50001;OIG
00000921220098240036;50004;OIG
03099286220158240023;50000;OIG
05026698220128240008;50000;OIG
00570674320128240038;50000;OIG
00285667220128240008;50000;OIG
00095212620118240038;50000;OIG
00295652520128240008;50000;OIG
00038007020138240023;50002;OIG
00565807320128240038;50000;OIG
00554574020128240038;50000;OIG
03047425820158240023;50000;OIG
03358539420148240023;50000;OIG
00579577920128240038;50000;OIG
00000771120138240066;50000;OIG
00222634620128240039;50000;OIG
00301204220128240008;50000;OIG
03093506520168240023;50000;OIG
00025026220118240104;50000;OIG
05027087920128240008;50001;OIG
00566490820128240038;50001;OIG
00195278520118240008;50001;OIG
00211687820128240039;50001;OIG
00211687820128240039;50000;OIG
00297670220128240008;50000;OIG
00157523320098240008;50000;OIG
00549438720128240038;50000;OIG
00000523320138240119;50000;OIG
00000224520138240071;50000;OIG
00211782520128240039;50000;OIG
05012244120128240004;50000;OIG
00065846220118240064;50000;OIG
00015053420138240064;50000;OIG
03062688920178240023;50000;OIG
05005675820108240008;50000;OIG
00000416320138240067;50000;OIG
05002562520128240064;50000;OIG
00148213020098240008;50000;OIG
00065247620118240036;50000;OIG
00375132719998240023;50001;POS
00019938920128240139;50001;POS
00318025920098240033;50003;POS
03000625220158240048;50001;POS
00077722220118240022;50001;POS
00179576820108240018;50003;POS
00141717220108240064;50001;POS
00179442520088240023;50002;POS
00179442520088240023;50003;POS
00022839820088240057;50000;POS
00078324620118240005;50001;POS
03793131520068240023;50001;POS
00444694420088240023;50000;POS
03199775420148240038;50000;POS
03002651520168240004;50000;POS
00006672620148240139;50001;POS
00027180420108240057;50001;POS
00027180420108240057;50000;POS
00237571820038240020;50002;POS
00195599720118240038;50000;POS
00041237920098240067;50001;POS
00012977720128240034;50002;POS
00003566819968240041;50000;POS
03112729320168240039;50001;POS
00022526320108240007;50001;POS
00104241520018240005;50001;POS
00147611819998240005;50001;POS
00241849720128240020;50000;POS
00016409420098240061;50001;POS
00022378720078240011;50000;POS
00005502220148240014;50002;POS
05003352720138240045;50001;POS
08747610320138240023;50000;POS
03002607720158240052;50004;POS
00010702320098240057;50001;POS
00022648620138240067;50000;POS
00381553220118240038;50003;POS
00381553220118240038;50002;POS
00041237920098240067;50002;POS
03089482220148240033;50001;POS
00010321120098240057;50001;POS
00009379620138240038;50001;POS
00020138520098240042;50000;POS
00083565320058240005;50001;POS
00037615020128240139;50001;POS
03004396120168240218;50000;POS
03109393820158240020;50000;POS
00018738320118240041;50000;POS
00091112820128240039;50000;POS
03013153620158240061;50001;POS
00016784020138240070;50001;POS
00135466020028240018;50000;POS
00011663820098240057;50001;POS
00010347820098240057;50000;POS
00010347820098240057;50001;POS
00011663820098240057;50000;POS
00070064920108240039;50001;POS
00013331320118240113;50000;POS
00030192820128240041;50001;POS
00030192820128240041;50002;POS
00127426420128240011;50000;POS
03000029420148240119;50000;POS
03020152620158240024;50000;POS
00127426420128240011;50001;POS
03030688820148240020;50000;POS
00219862620128240008;50001;POS
00023696920088240057;50000;POS
00000676920138240032;50001;POS
00241849720128240020;50001;POS
00023696920088240057;50001;POS
00147183220068240039;50001;POS
03002607720158240052;50001;POS
03002607720158240052;50002;POS
40068613220168240000;50001;POS
03030649020148240007;50001;POS
00018577320048240139;50001;POS
00041237920098240067;50003;POS
00015471320098240068;50000;POS
00035430920128240014;50000;POS
00067390720078240064;50003;PRE
00015877920118240082;50002;PRE
08395864520138240023;50001;PRE
03172183120158240023;50000;PRE
00172961420118240064;50004;PRE
00124329420118240075;50001;PRE
00277946420128240023;50001;PRE
00654794220118240023;50001;PRE
00243475020118240008;50000;PRE
00469672120058240023;50001;PRE
00312936120098240023;50003;PRE
01135017320078240023;50002;PRE
00127873220088240036;50002;PRE
00332113720088240023;50002;PRE
00041155720098240082;50002;PRE
00551164520018240023;50004;PRE
00551164520018240023;50003;PRE
03182281320158240023;50000;PRE
03172183120158240023;50001;PRE
03043753420158240023;50000;PRE
00130041720088240023;50000;PRE
00130041720088240023;50002;PRE
00031203320078240076;50003;PRE
03610157220068240023;50004;PRE
03610157220068240023;50002;PRE
03086516920158240036;50000;PRE
00434242920138240023;50002;PRE
00171524520088240064;50001;PRE
00171524520088240064;50002;PRE
00277946420128240023;50002;PRE
00413521120098240023;50000;PRE
00809588020088240023;50003;PRE
03289149820148240023;50001;PRE
03043753420158240023;50001;PRE
03006647320158240038;50000;PRE
40075663020168240000;50002;PRE
40075663020168240000;50001;PRE
01044859520078240023;50001;PRE
00033003120078240082;50001;PRE
00473838120088240023;50002;PRE
03254238320148240023;50001;PRE
03254238320148240023;50002;PRE
00300217120058240023;50001;PRE
00300217120058240023;50003;PRE
00570547520018240023;50003;PRE
00070784120078240039;50001;PRE
00016945520138240082;50001;PRE
00010371820058240075;50006;PRE
00335993220118240023;50000;PRE
00016270920078240080;50002;PRE
00429895520138240023;50001;PRE
00224437620138240023;50000;PRE
03242770720148240023;50003;PRE
08199006020138240090;50001;PRE
03275161920148240023;50001;PRE
03256593520148240023;50002;PRE
03256593520148240023;50001;PRE
00465939720088240023;50000;PRE
00809588020088240023;50005;PRE
00952041920098240000;50001;PRE
00020432920118240082;50005;PRE
00253725820088240023;50003;PRE
00429895520138240023;50000;PRE
03017413120168240023;50000;PRE
40151432520178240000;50002;PRE
01486181920158240000;50005;PRE
00054182820098240011;50000;PRE
00089916320168240000;50002;RAI
40041958720188240000;00000;RAI
40137726020168240000;50001;RAI
40090167120178240000;50003;RAI
40203388820178240000;50000;RAI
40019434820178240000;50000;RAI
40138470220168240000;50001;RAI
40147015920178240000;50000;RAI
40112818020168240000;50001;RAI
40069869720168240000;50002;RAI
40069869720168240000;50001;RAI
40065016320178240000;50001;RAI
01435871820158240000;50002;RAI
01771844620138240000;50000;RAI
01402874820158240000;50010;RAI
40265701920178240000;50001;RAI
01514338620158240000;50002;RAI
40060755120178240000;50000;RAI
40188942020178240000;50001;RAI
00062667920118240064;50001;RAI
40051964420178240000;50000;RAI
40134240820178240000;50001;RAI
40134240820178240000;50000;RAI
40000282720188240000;50001;RAI
40120297820178240000;50001;RAI
01509392720158240000;50001;RAI
01575551820158240000;50003;RAI
40100395220178240000;50000;RAI
10010452320168240000;50000;RAI
40068673920168240000;50001;RAI
40158058620178240000;50001;RAI
40068414120168240000;50003;RAI
00330719120168240000;50000;RAI
02040580520128240000;50004;RAI
01299616320148240000;50004;RAI
40096619620178240000;50001;RAI
00101799120168240000;50001;RAI
01411677420148240000;50006;RAI
40172671520168240000;50000;RAI
40107591920178240000;50001;RAI
02246281220128240000;50001;RAI
40095496420168240000;50003;RAI
40260020320178240000;50002;RAI
40074984620178240000;50000;RAI
40283136420178240000;50000;RAI
01492426820158240000;50001;RAI
40069869720168240000;50003;RAI
40250719720178240000;50000;RAI
40129738020178240000;50002;RAI
40280806720178240000;50001;RAI
01221618120148240000;50001;RAI
40132543620178240000;50002;RAI
40010554520188240000;50000;RAI
40161358320178240000;50002;RAI
40066462220178240000;50000;RAI
40298656420178240000;50000;RAI
40034022220168240000;50000;RAI
40147053320168240000;50004;RAI
40138470220168240000;50004;RAI
40218259320178240000;50001;RAI
10023235920168240000;50002;RAI
40289934920178240000;50000;RAI
40170402520168240000;50003;RAI
40161358320178240000;50001;RAI
40040416920188240000;50001;RAI
10007967220168240000;50000;RAI
01303903020148240000;50003;RAI
00324283620168240000;50003;RAI
40162328320178240000;50006;RAI
40075463920168240000;50001;RAI
40143034920168240000;50000;RAI
40033993320178240000;50000;RAI
01664873420118240000;50001;RAI
01526887920158240000;50002;RAI
01492911220158240000;50001;RAI
40164978520178240000;50001;RAI
01885071920118240000;50002;RAI
01885071920118240000;50003;RAI
40012558620178240000;50005;RAI
40252304020178240000;50000;RAI
40052085820178240000;50001;RAI
40264186820178240000;50000;RAI
00973509620108240000;50004;RAI
00973509620108240000;50005;RAI
00973509620108240000;50007;RAI
40139966120178240000;50001;RAI
40028173320178240000;50001;RAI
40078012620188240000;50000;RAI
40028173320178240000;50000;RAI
40203198220178240000;50002;RAI
40221333220178240000;50001;RAI
40034022220168240000;50002;RAI
01359459120158240000;50001;RAI
01359943520158240000;50004;RAI
00198669220168240000;50001;RAI
00098550420168240000;50002;RAI
01199807320158240000;50001;RAI
00322603420168240000;50006;RAI
40082302720178240000;50002;RAI
01359943520158240000;50005;RAI
40022073120188240000;50000;RAI
40235164520178240000;50002;RAI
40083731620178240000;50002;RAI
01281442720158240000;50002;RAI
40012558620178240000;50004;RAI
40249948820178240000;50000;RAI
40156958720178240000;50001;RAI
01540009020158240000;50002;RAI
01540009020158240000;50003;RAI
40177131820168240000;50000;RAI
01546819420148240000;50000;RAI
01546021820148240000;50000;RAI
40279308620178240000;50000;RAI
40122751120168240000;50001;RAI
00353557220168240000;50000;RAI
01456519820158240000;50001;RAI
40004881420188240000;50000;RAI
40118972120178240000;50001;RAI
40024385820188240000;50001;RAI
40024385820188240000;50002;RAI
40041309220188240000;50001;RAI
40235112320178240000;50001;RAI
40127211420168240000;50000;RAI
40126038320188240900;50000;RAI
40013667020178240000;50000;RAI
40186959520178240000;50001;RAI
40093553020178240000;50001;RAI
40191592220178240000;50001;RAI
40134036620168240000;50000;RAI
01507617820158240000;50004;RAI
01987242420118240000;50002;RAI
40108285120178240000;50000;RAI
40123978720178240000;50001;RAI
40075671520168240000;50001;RAI
40075698220168240000;50001;RAI
40108221020188240000;50000;RAI
00325773220168240000;50001;RAI
01433112120148240000;50000;RAI
40005384020188240000;50002;RAI
40044288420188240000;50000;RAI
40073474620188240000;50001;RAI
40172929120178240000;50000;RAI
00322603420168240000;50005;RAI
01552523120158240000;50001;RAI
40144983420168240000;50000;RAI
40159870920168240000;50000;RAI
40100906320178240000;50002;RAI
01926568720138240000;50001;RAI
40163860420178240000;50000;RAI
40137532020178240000;50001;RAI
40104616120168240000;50002;RAI
40148886720178240000;50002;RAI
40110112220178240000;50002;RAI
40011475720178240000;50000;RAI
40170402520168240000;50002;RAI
40256001920178240000;50002;RAI
40101039620168240000;50001;RAI
40039115020168240000;50003;RAI
40125623720178240000;50007;RAI
40199360720178240000;50001;RAI
01524912720158240000;50001;RAI
01223693120158240000;50001;RAI
01383353420158240000;50005;RAI
40182550220178240000;50000;RAI
40053139820188240000;50000;RAI
40297833320178240000;50000;RAI
40123155620178240000;50001;RAI
40224079320178240000;50000;RAI
40043578220188240000;50000;RAI
01545456320158240000;50003;RAI
01545456320158240000;50002;RAI
01564129120158240000;50000;RAI
40075480920168240000;50001;RAI
40241807620178240000;50001;RAI
40172495720178240000;50001;RAI
40116446720168240000;50001;RAI
40034022220168240000;50001;RAI
40134240820178240000;50003;RAI
02009734520118240000;50001;RAI
40247211220178240000;50001;RAI
40082788320178240000;50002;RAI
40000233920178240000;50001;RAI
40191194020178240000;50001;RAI
40005794120178240000;50001;RAI
01997704820118240000;50004;RAI
40172836620168240000;50001;RAI
40141585620178240000;50000;RAI
40160356520168240000;50000;RAI
40128958620178240000;50000;RAI
40128317620178240000;50000;RAI
40078879420188240000;50001;RAI
00106596920168240000;50002;RAI
40079883420188240000;50001;RAI
40228651320178240000;50001;RAI
40214915920178240000;50000;RAI
03046515620148240005;50000;REG
03265203920158240038;50002;REG
00276385720138240018;50000;SEG
00023109720148240016;50000;SEG
00089328920148240018;50002;SEG
03000931620158240002;50002;SEG
00441820220098240038;50002;SEG
03046018820148240018;50000;SEG
00083775420128240079;50002;SEG
00011385720138240016;50001;SEG
00085656520148240018;50000;SEG
00056395920138240079;50002;SEG
03113121220148240018;50000;SEG
00042832920138240079;50002;SEG
00046663320138240038;50000;SEG
00033095520118240016;50001;SEG
00087100620128240079;50002;SEG
00076166720118240011;50002;SEG
00001858120148240235;50001;SEG
00022068920128240141;50001;SEG
00063907820138240036;50002;SEG
00200758020118240018;50002;SEG
00032202120148240018;50000;SEG
00018654120138240040;50001;SEG
00006918720058240036;50002;SEG
00014018020108240053;50000;SEG
00082515620138240018;50001;SEG
00050562620148240019;50001;SEG
00223575720128240018;50002;SEG
00016868120138240081;50000;SEG
00024177720138240081;50000;SEG
00210626720128240023;50002;SEG
03044620520158240018;50000;SEG
00218388220128240018;50001;SEG
00232718720138240018;50000;SEG
00098544620098240038;50003;SEG
00010286520088240038;50001;SEG
05005157220128240079;50000;SEG
00240178620128240018;50001;SEG
00086315320128240038;50001;SEG
03021618220158240019;50000;SEG
03043729420158240018;50000;SEG
00035779520148240019;50000;SEG
03014230620158240016;50000;SEG
00063185120148240038;50000;SEG
00022548120138240054;50001;SEG
00188355920128240038;50002;SEG
00101621420118240038;50002;SEG
03107258720148240018;50001;SEG
03102260620148240018;50000;SEG
03051047520158240018;50000;SEG
03048284420158240018;50000;SEG
03040423420148240018;50001;SEG
03038229620158240019;50000;SEG
03037951920158240018;50001;SEG
03032267820168240019;50000;SEG
03027799320168240018;50000;SEG
03027180920148240018;50001;SEG
00022687620138240018;50000;SEG
00042103520138240054;50000;SEG
00056642720148240018;50000;SEG
00069884920148240019;50000;SEG
00069945920148240018;50000;SEG
00000488220148240079;50000;SEG
03043639520168240019;50000;SEG
03024201720148240018;50000;SEG
03018222620158240019;50001;SEG
03013918920158240019;50001;SEG
03010648420148240018;50000;SEG
00214366420138240018;50002;SEG
03089633620148240018;50001;SEG
03085380920148240018;50001;SEG
06004361920148240019;50000;SEG
03069020820148240018;50000;SEG
00035813520148240019;50000;SEG
00035805020148240019;50001;SEG
03006638220148240019;50000;SEG
00017301620118240067;50001;SEG
03000064320148240019;50001;SEG
03006089720158240019;50001;SEG
03004472420148240019;50000;SEG
03005433620158240235;50001;SEG
03004077420168240018;50000;SEG
00089877420138240018;50002;SEG
00099770220128240018;50000;SEG
03095332220148240018;50001;SEG
05011328420138240018;50000;SEG
00015456920048240019;50000;SEG
06006804520148240019;50001;SEG
05015804620128240033;50001;SEG
05015804620128240033;50000;SEG
00172628520128240005;50001;SEG
03038466420148240018;50000;SEG
03100835420148240038;50001;SEG
03033564220148240018;50000;SEG
06007437020148240019;50000;SEG
03007370820158240018;50000;SEG
03024436020148240018;50000;SEG
00016947720078240078;50000;SEG
40174611520168240000;50001;SEG
03044479620168240019;50001;SEG
00557404520118240023;50001;SEG
00026096520128240074;50001;SEG
00085656520148240018;50001;SEG
03047646820148240018;50002;SEG
00007219120128240064;50000;SEG
05002471320128240016;50001;SEG
00098710620138240018;50001;SEG
00168273820138240018;50001;SEG
00605491520108240023;50001;SEG
00296183920138240018;50001;SEG
00002459420138240039;50002;SEG
03022219220148240018;50000;SEG
00215431120138240018;50001;SEG
03117694720158240038;50000;SEG
03022418320148240018;50000;SEG
03087145120158240018;50000;SEG
03044719820148240018;50000;SEG
03036632520168240018;50000;SEG
00023007920148240072;50001;SEG
03004983520148240019;50001;SEG
03001862520158240019;50001;SEG
03026592120148240018;50000;SEG
00272436520138240018;50001;SEG
00050623320148240019;50000;SEG
00098523420128240018;50001;SEG
00036875520138240011;50001;SEG
00010681420138240057;50002;SEG
03059685020148240018;50000;SEG
00279575920128240018;50001;SEG
00142376720098240038;50000;SEG
06007462520148240019;50000;SEG
03004571820148240068;50000;SEG
03002502220148240067;50000;SEG
03130682220158240018;50000;SEG
03005777720158240019;50001;SEG
00020679420048240052;50001;SEG
00006558420148240018;50000;SEG
00203488820138240018;50000;SEG
03052635220148240018;50000;SEG
03028649020158240058;50001;SEG
03047759720148240018;50001;SEG
03009941920148240034;50001;SEG
00008127620108240057;50000;SEG
00241630620078240018;50000;SEG
03210109020158240023;50001;SEG
00158184120138240018;50000;SEG
06004405620148240019;50002;SEG
00030175920148240018;50001;SEG
03010751320148240019;50000;SEG
03012431520148240019;50001;SEG
00047184420148240054;50001;SEG
03032958420148240018;50000;SEG
00039047720138240018;50001;SEG
00019733920138240018;50001;SEG
00174240720138240018;50001;SEG
00013665320128240085;50000;SEG
00272419520138240018;50000;SEG
06008554220148240018;50002;SEG
05015225420138240018;50001;SEG
00054049420088240038;50001;SEG
03004906720168240058;50001;SEG
03004649220168240018;50000;SEG
00200631720128240023;50001;SEG
03024297120178240018;50000;SEG
03064696720158240018;50000;SEG
03071195120148240018;50000;SEG
03101131820158240018;50000;SEG
00272428020138240018;50001;SEG
03000787320158240058;50001;SEG
03000462520148240019;50000;SEG
00045110320128240026;50000;SEG
03060309020148240018;50000;SEG
00003343320078240038;50003;SEG
05041308920128240008;50001;SEG
03011441120178240061;50002;SEG
03004202520168240034;50000;SEG
00090838120118240011;50003;SEG
00058803320128240058;50001;SEG
03000208020158240087;50001;SEG
03035218920148240018;50001;SEG
00037745320148240018;50001;SEG
06006657620148240019;50001;SEG
40099529620178240000;50003;SEG
00238998120108240018;50002;SEG
00026299320138240018;50001;SEG
00026307820138240018;50001;SEG
